21,23,-1,-1,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
21,23,-1,-1,18,34,32,32,31,31,32,32,31,32,32,31,31,32,31,33
21,23,-1,-1,18,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9
21,23,-1,-1,18,34,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,21
32,35,-1,-1,18,23,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,21
7,11,-1,-1,18,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,21
21,23,-1,-1,18,21,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,21
21,23,-1,-1,30,31,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,21
21,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,11,-1,-1,18,21
21,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,18,23,-1,-1,18,21
21,23,-1,-1,6,7,8,7,8,7,8,7,8,7,9,23,-1,-1,18,21
21,10,8,8,9,21,21,21,21,21,21,21,21,21,21,23,-1,-1,18,21
