21,21,21,21,21,21,34,32,32,32,32,33,21,21,21,21,34,32,31,32,31,32,32,32,32,31,32,31,32,33,21,21,21,21,21,23,-1,-1,18,21
21,21,21,21,21,34,35,-1,-1,-1,-1,30,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,32,32,31,31,35,-1,-1,18,21
21,21,21,21,34,35,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,21
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,21
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,10,8,7,7,8,11,-1,-1,-1,-1,6,8,8,7,7,8,8,7,7,8,8,8,9,21
21,-1,-1,21,10,7,7,7,7,7,7,7,7,9,21,21,34,33,21,34,32,35,-1,-1,-1,-1,18,21,21,21,34,32,32,32,33,21,21,21,34,31
21,-1,-1,21,34,32,32,32,32,32,32,32,32,32,32,32,35,30,32,35,-1,-1,-1,-1,6,8,9,21,34,32,35,-1,-1,-1,30,32,33,21,10,7
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,32,32,32,35,-1,-1,-1,-1,-1,-1,-1,30,32,32,32
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,21,21,21,23,-1,-1,-1,-1,-1,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,21,21,21,10,8,8,7,11,20,6,11,20,6,8,8,7,8,8,7,8,8,7,8,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8
21,21,21,21,21,21,21,21,10,7,9,10,7,9,21,21,21,21,21,21,21,21,21,21,23,21,21,21,21,21,21,21,21,21,21,21,21,18,34,31
