87,87,87,87,88,88,88,88,88,88,100,97,97,98,97,99,88,88,88,88
87,87,87,87,88,88,88,88,87,100,101,-1,-1,-1,-1,96,98,99,88,88
89,-1,-1,84,88,88,88,88,87,89,-1,-1,-1,-1,-1,-1,-1,96,99,88
89,-1,-1,96,98,97,99,100,97,101,-1,-1,-1,-1,-1,-1,-1,-1,84,87
89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,98
89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,73,73,77,-1,-1,84,89,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,88,88,89,-1,-1,84,89,85,-1,-1,-1,-1,-1,-1,-1,72,73,74,73
88,88,88,89,-1,-1,84,89,85,14,86,-1,-1,-1,-1,86,84,88,88,88
88,88,88,89,-1,-1,84,76,73,77,14,86,-1,-1,14,72,75,88,88,88
88,88,88,89,-1,-1,84,88,100,101,72,74,74,73,73,75,88,88,88,88
88,88,88,89,-1,-1,84,88,89,72,75,88,88,88,88,88,88,88,88,88
