15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,28,27,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,17,12,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,17,24,26,26,27,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,13,4,2,2,5,12,15,13,15,17,-1,-1,12,15,13,15,15,15
28,26,25,26,25,25,29,24,26,25,26,29,-1,-1,24,25,25,26,26,27
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,12
17,-1,-1,-1,0,2,1,2,2,1,2,5,-1,-1,0,2,2,2,5,12
17,-1,-1,-1,24,27,15,15,15,13,15,17,14,0,3,15,28,26,29,12
4,5,-1,-1,-1,24,27,15,15,13,15,4,2,3,15,15,17,0,2,3
15,4,5,-1,-1,-1,24,27,15,13,15,15,15,15,15,15,4,3,15,15
