87,87,100,98,99,87,87,87,87,100,97,98,98,97,97,99,87,87,87,87,87,87,87,100,97,97,98,97,97,98,98,98,97,97,97,99,89,-1,-1,84
87,87,76,77,84,87,87,87,100,101,-1,-1,-1,-1,-1,96,97,99,88,88,87,87,100,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,101,-1,-1,84
87,87,87,89,96,98,98,99,89,-1,-1,-1,-1,-1,-1,-1,85,84,87,87,100,97,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84
87,87,100,101,-1,-1,-1,96,101,-1,-1,-1,-1,-1,-1,-1,85,84,87,87,76,74,77,-1,-1,-1,72,73,74,74,73,73,73,77,-1,-1,-1,-1,-1,84
87,100,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,84,87,87,87,87,89,-1,-1,-1,96,97,98,97,97,98,99,76,73,73,77,-1,-1,84
100,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,96,97,99,87,87,89,86,-1,-1,-1,-1,-1,-1,-1,-1,96,99,87,87,76,73,74,75
89,-1,-1,-1,-1,72,73,74,73,73,73,74,73,73,74,73,73,73,74,75,87,87,76,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,99,87,87,87,87,87
101,-1,-1,-1,-1,96,97,97,98,97,98,97,97,97,98,98,97,97,97,98,97,98,99,76,73,73,73,73,74,77,-1,-1,-1,-1,96,97,98,97,97,99
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,97,97,98,97,97,97,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
73,73,74,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,77,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,87,87,76,73,73,73,73,74,73,73,73,73,74,73,73,75,76,73,73,73,73,73,73,73,74,73,74,73,73,74,73,73,73,73,73,74,73,73,73
