15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,28,27,15
26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,15,15,17,12,15
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,26,29,12,15
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,15
2,2,2,2,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,12,15,15,15
15,15,15,13,-1,-1,-1,13,15,4,2,5,-1,-1,-1,-1,24,26,27,15
15,15,15,13,-1,-1,-1,13,15,15,28,29,-1,-1,-1,-1,-1,-1,12,15
15,15,15,13,-1,-1,-1,13,28,26,29,14,-1,-1,-1,-1,-1,-1,24,26
15,15,15,13,-1,-1,-1,13,17,0,2,2,2,2,5,-1,-1,-1,-1,-1
15,15,15,13,-1,-1,-1,13,17,12,15,13,13,15,17,-1,-1,-1,-1,-1
15,15,15,13,-1,-1,-1,13,4,3,15,13,13,15,4,2,2,2,2,2
15,15,15,13,-1,-1,15,13,15,15,15,13,13,15,15,15,15,15,15,15
