15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,28,26,26,26,26,26,26,26,26,26,26,26
15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,15,15,15,15,15,4,2,2,2,5,-1,-1,0,2,2,2,2,2
15,15,15,15,15,15,15,15,15,13,15,17,-1,-1,12,15,13,15,15,15
15,15,15,15,15,15,15,15,15,13,28,29,-1,-1,12,15,13,15,15,15
15,15,15,15,15,15,15,15,28,26,29,14,-1,-1,12,15,13,15,15,15
15,15,15,15,15,15,15,15,4,2,2,5,-1,-1,12,15,13,15,15,15
15,15,15,15,15,15,15,15,15,13,15,17,-1,-1,24,26,27,15,15,15
15,15,15,15,15,15,15,15,15,13,15,17,-1,-1,14,0,3,15,15,15
15,15,15,15,15,15,15,15,15,13,15,17,-1,-1,0,3,13,15,15,15
