106,103,103,103,104,104,103,103,103,105,93,93,93,93,93,93,93,93,93,93
95,91,-1,-1,-1,-1,-1,-1,91,90,106,103,104,104,103,104,104,103,105,93
95,91,92,-1,-1,-1,-1,-1,91,90,95,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,91,92,92,-1,-1,-1,92,91,90,95,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,91,-1,-1,-1,-1,-1,-1,91,90,95,-1,-1,-1,-1,-1,78,79,81,93
95,91,-1,-1,-1,-1,-1,-1,91,90,95,-1,-1,-1,-1,92,90,93,93,93
95,91,-1,-1,-1,-1,-1,-1,91,90,95,-1,-1,-1,78,79,81,93,93,93
95,91,-1,-1,-1,-1,-1,-1,78,81,82,79,80,79,81,93,93,93,93,93
95,91,-1,-1,-1,-1,-1,-1,90,93,93,93,93,93,93,93,93,93,93,93
95,91,-1,-1,-1,-1,-1,-1,102,103,104,105,93,93,93,93,93,93,93,93
95,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,93,93,93,93,93,93,93,93
82,79,83,-1,-1,-1,-1,-1,-1,-1,-1,102,104,104,105,93,93,93,93,93
93,93,95,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,93,93,93,93,93
93,93,82,79,79,83,-1,-1,-1,-1,-1,-1,-1,-1,102,104,105,93,93,93
93,93,93,106,104,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,93,93,93
93,93,93,95,-1,-1,-1,-1,78,83,-1,-1,-1,-1,-1,-1,90,93,93,93
103,104,103,107,-1,-1,-1,-1,90,82,79,83,-1,-1,-1,-1,90,93,93,93
-1,-1,-1,-1,-1,-1,-1,-1,102,103,103,107,-1,-1,-1,-1,102,104,105,93
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,93
79,79,79,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,104
93,93,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,93,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,93,93,95,-1,-1,-1,-1,-1,-1,-1,-1,78,79,79,79,79,79,79,79
93,93,93,82,79,79,79,83,-1,-1,-1,-1,102,103,103,103,103,103,105,93
93,106,103,103,103,103,103,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,93
93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,93
93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,93
93,95,-1,-1,78,79,83,-1,-1,-1,-1,-1,78,79,83,-1,-1,-1,90,93
93,95,-1,-1,90,93,82,79,79,80,79,79,81,93,95,-1,-1,-1,90,93
93,95,-1,-1,102,103,104,105,106,104,105,93,106,103,107,-1,-1,-1,90,93
93,95,-1,-1,-1,-1,-1,90,95,91,90,93,82,79,83,-1,-1,-1,90,93
103,107,-1,-1,-1,-1,-1,90,95,91,90,93,93,93,95,-1,-1,-1,90,93
-1,-1,-1,-1,-1,-1,-1,90,95,91,90,93,93,93,95,-1,-1,-1,90,93
-1,-1,-1,-1,-1,-1,-1,90,95,91,90,106,104,103,107,-1,-1,-1,102,103
79,79,79,79,83,-1,-1,90,95,91,90,95,-1,-1,-1,-1,-1,92,78,79
93,106,103,103,107,-1,-1,90,95,91,90,95,-1,-1,-1,-1,-1,91,90,93
93,95,-1,-1,-1,-1,-1,90,95,91,90,95,-1,-1,-1,-1,-1,91,90,93
93,95,-1,-1,-1,-1,-1,90,95,91,90,95,-1,-1,-1,-1,-1,-1,102,103
93,95,-1,-1,-1,-1,-1,90,95,91,90,95,-1,-1,-1,-1,-1,-1,-1,-1
93,95,-1,-1,-1,-1,92,90,95,91,90,95,-1,-1,-1,-1,-1,-1,-1,-1
93,95,-1,-1,-1,-1,91,90,95,91,90,95,-1,-1,78,79,79,79,79,79
93,95,-1,-1,-1,92,91,90,82,80,81,95,-1,-1,90,93,106,104,104,105
93,95,-1,-1,-1,-1,-1,102,103,104,103,107,-1,-1,102,103,107,-1,-1,90
93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,80,83,78,80,83,-1,-1,90
93,95,92,-1,-1,-1,-1,-1,-1,-1,-1,90,91,95,90,91,95,-1,-1,90
93,82,79,80,79,79,80,79,79,80,79,81,91,82,81,91,95,-1,-1,90
