15,15,15,17,-1,-1,12,13,15,15,13,15,15,13,15,15,15,28,26,26,25,26,26,25,26,25,25,25,26,26,26,25,25,26,26,27,17,-1,-1,12
15,15,15,17,-1,-1,12,13,15,15,13,15,15,13,15,28,26,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,-1,-1,12
28,25,26,29,-1,-1,24,26,26,25,26,26,27,13,28,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,-1,-1,12
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,5,-1,-1,-1,-1,12,17,-1,-1,12
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,25,25,29,-1,-1,-1,-1,12,17,-1,-1,12
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,28,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,-1,-1,12
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,-1,-1,12
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,29,-1,-1,12
4,2,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,15,15,28,29,-1,-1,-1,-1,-1,-1,-1,0,1,1,5,-1,-1,-1,-1,-1,-1,-1,12
15,15,15,17,14,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,28,25,25,29,-1,-1,-1,-1,-1,-1,-1,-1,24,27,13,17,14,-1,-1,-1,-1,-1,-1,12
15,15,15,4,2,2,5,-1,-1,-1,-1,-1,0,3,13,15,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,4,2,2,2,2,5,-1,-1,12
15,15,15,13,15,15,4,2,2,2,1,2,3,15,13,15,17,-1,-1,-1,-1,15,15,15,15,15,15,15,15,12,13,15,15,13,15,15,4,1,1,3
