57,57,57,57,57,57,57,57,59,-1,-1,54,57,57,57,57,57,57,57,57
57,57,57,57,57,57,57,70,71,-1,-1,66,69,57,57,57,57,57,57,57
57,57,57,57,57,57,70,71,-1,-1,-1,-1,66,69,57,57,57,57,57,57
57,57,57,57,57,70,71,-1,-1,-1,-1,-1,-1,66,69,57,57,57,57,57
57,57,57,57,70,71,-1,-1,-1,-1,-1,-1,-1,-1,66,69,57,57,57,57
57,57,57,70,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,69,57,57,57
57,70,68,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,67,68,67
57,59,56,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,59,56,55,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,46,43,43,44,43,44,44,44,43,43,44,44,44,43,44,43,44,44,44
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
