93,106,103,103,103,103,103,103,103,103,105,93,93,93,93,93,93,93,93,93
93,95,-1,-1,-1,-1,-1,-1,-1,-1,90,93,93,93,93,93,93,93,93,93
93,95,-1,-1,-1,-1,-1,-1,-1,-1,90,106,103,104,103,104,103,104,103,105
93,95,-1,-1,-1,-1,-1,-1,-1,-1,90,95,-1,-1,-1,-1,-1,-1,-1,90
104,107,-1,-1,-1,-1,-1,-1,-1,-1,102,107,-1,-1,-1,-1,-1,-1,-1,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,91,90
79,79,80,79,83,-1,-1,-1,-1,78,79,79,79,79,79,79,79,79,79,81
93,93,106,103,107,-1,-1,-1,-1,102,103,104,103,103,104,103,103,104,103,105
93,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
93,93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
93,93,95,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
93,93,82,79,79,80,79,80,79,80,79,83,-1,-1,-1,-1,-1,-1,-1,90
93,93,93,106,103,103,103,103,103,103,103,107,-1,-1,-1,-1,-1,-1,-1,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
93,93,93,95,-1,-1,-1,78,79,83,-1,-1,-1,78,79,83,-1,-1,-1,90
93,93,93,95,-1,-1,-1,90,58,95,-1,-1,-1,90,58,95,-1,-1,-1,90
93,106,103,107,-1,-1,-1,102,103,107,-1,-1,-1,102,103,107,-1,-1,-1,90
93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90
93,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,90
93,95,-1,-1,78,83,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,91,92,90
93,95,-1,-1,90,82,79,79,80,79,79,80,79,79,80,79,79,80,79,81
93,95,-1,-1,90,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
